ensembl_gene_id	description	gene_biotype	hgnc_symbol	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters
ENSG00000180198	regulator of chromosome condensation 1 [Source:HGNC Symbol;Acc:1913]	protein_coding	RCC1	1	28832455	28865812	1	19909	36	24	0.760367773564466	26	107	4	2	5
ENSG00000180209	myosin light chain, phosphorylatable, fast skeletal muscle [Source:HGNC Symbol;Acc:29824]	protein_coding	MYLPF	16	30382255	30389312	1	24342	68	40	0.00916252986247335	30	107	6	4	3
ENSG00000180251	solute carrier family 9, subfamily A (NHE4, cation proton antiporter 4), member 4 [Source:HGNC Symbol;Acc:11077]	protein_coding	SLC9A4	2	103089762	103150431	1	5526	44	27	3.43969144278589e-08	9	107	3	1	2
ENSG00000180263	FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:21740]	protein_coding	FGD6	12	95470525	95611258	-1	7375	8	8	0.938688361649963	12	107	5	1	4
ENSG00000180329	coiled-coil domain containing 43 [Source:HGNC Symbol;Acc:26472]	protein_coding	CCDC43	17	42750437	42767147	-1	6649	14	13	0.29004545505148	11	107	4	2	2
ENSG00000180336	chromosome 17 open reading frame 104 [Source:HGNC Symbol;Acc:26670]	protein_coding	C17orf104	17	42733762	42767676	1	7073	20	16	0.0958534878975964	11	107	4	1	3
ENSG00000180340	frizzled family receptor 2 [Source:HGNC Symbol;Acc:4040]	protein_coding	FZD2	17	42634925	42636907	1	6366	21	17	0.0238134403725151	10	107	2	2	1
ENSG00000180354	maturin, neural progenitor differentiation regulator homolog (Xenopus) [Source:HGNC Symbol;Acc:25457]	protein_coding	MTURN	7	30174426	30202378	1	12352	11	9	0.998872438150198	18	107	3	1	2
ENSG00000180370	p21 protein (Cdc42/Rac)-activated kinase 2 [Source:HGNC Symbol;Acc:8591]	protein_coding	PAK2	3	196466728	196559518	1	2202	6	6	0.202803503890931	4	107	2	0	2
ENSG00000180423	harbinger transposase derived 1 [Source:HGNC Symbol;Acc:26522]	protein_coding	HARBI1	11	46624411	46639459	-1	11058	9	8	0.998538027154053	17	107	2	1	1
ENSG00000180425	chromosome 11 open reading frame 71 [Source:HGNC Symbol;Acc:25937]	protein_coding	C11orf71	11	114262165	114271139	-1	1101	1	1	0.875691924717885	2	107	1	0	1
ENSG00000180447	growth arrest-specific 1 [Source:HGNC Symbol;Acc:4165]	protein_coding	GAS1	9	89559279	89562104	-1	7763	5	4	0.999574100378731	12	107	1	1	0
ENSG00000180448	histocompatibility (minor) HA-1 [Source:HGNC Symbol;Acc:17102]	protein_coding	HMHA1	19	1065922	1086627	1	28807	72	37	0.228479464336899	34	107	8	3	5
ENSG00000180638	solute carrier family 47 (multidrug and toxin extrusion), member 2 [Source:HGNC Symbol;Acc:26439]	protein_coding	SLC47A2	17	19581601	19622292	-1	16803	27	17	0.96862055442486	23	107	8	4	4
ENSG00000180745	clarin 3 [Source:HGNC Symbol;Acc:20795]	protein_coding	CLRN3	10	129676105	129691211	-1	6900	21	14	0.224980394208273	11	107	2	1	1
ENSG00000180758	G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:23687]	protein_coding	GPR157	1	9160364	9189229	-1	19855	34	26	0.564151599080325	26	107	4	2	2
ENSG00000180787	ZFP3 zinc finger protein [Source:HGNC Symbol;Acc:12861]	protein_coding	ZFP3	17	4981543	4999669	1	2092	2	2	0.901858419795448	4	107	1	1	1
ENSG00000180801	arylsulfatase family, member J [Source:HGNC Symbol;Acc:26286]	protein_coding	ARSJ	4	114821440	114900883	-1	8001	10	8	0.965282749771124	13	107	4	1	3
ENSG00000180822	proteasome (prosome, macropain) assembly chaperone 4 [Source:HGNC Symbol;Acc:21108]	protein_coding	PSMG4	6	3231637	3303607	1	7595	27	18	0.0479496311208274	12	107	3	2	1
ENSG00000180855	zinc finger protein 443 [Source:HGNC Symbol;Acc:20878]	protein_coding	ZNF443	19	12540521	12551926	-1	8479	28	19	0.0597541805236248	13	107	3	1	2
ENSG00000180891	CUE domain containing 1 [Source:HGNC Symbol;Acc:31350]	protein_coding	CUEDC1	17	55938604	56032684	-1	5041	3	2	0.999159271879522	8	107	3	1	2
ENSG00000180900	scribbled planar cell polarity protein [Source:HGNC Symbol;Acc:30377]	protein_coding	SCRIB	8	144873090	144897549	-1	8210	11	8	0.971493751500452	13	107	3	1	2
ENSG00000180914	oxytocin receptor [Source:HGNC Symbol;Acc:8529]	protein_coding	OXTR	3	8792094	8811314	-1	13389	53	33	0.00025137468056935	19	107	5	3	2
ENSG00000180929	G protein-coupled receptor 62 [Source:HGNC Symbol;Acc:13301]	protein_coding	GPR62	3	51989330	51991509	1	5218	4	4	0.985262400372708	9	107	2	1	1
ENSG00000180979	leucine rich repeat containing 57 [Source:HGNC Symbol;Acc:26719]	protein_coding	LRRC57	15	42834720	42841000	-1	3775	4	4	0.912068888981105	6	107	2	1	1
ENSG00000180992	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:14279]	protein_coding	MRPL14	6	44081194	44095194	-1	11594	14	11	0.983374558762848	17	107	2	1	1
ENSG00000181019	NAD(P)H dehydrogenase, quinone 1 [Source:HGNC Symbol;Acc:2874]	protein_coding	NQO1	16	69740899	69760854	-1	11204	6	6	0.999917694096018	17	107	3	1	2
ENSG00000181031	rabphilin 3A-like (without C2 domains) [Source:HGNC Symbol;Acc:10296]	protein_coding	RPH3AL	17	62293	236045	-1	14805	40	26	0.113177094742858	21	107	9	1	8
ENSG00000181085	mitogen-activated protein kinase 15 [Source:HGNC Symbol;Acc:24667]	protein_coding	MAPK15	8	144798429	144804628	1	11754	38	25	0.0258237619116819	18	107	2	2	2
ENSG00000181090	euchromatic histone-lysine N-methyltransferase 1 [Source:HGNC Symbol;Acc:24650]	protein_coding	EHMT1	9	140513444	140764468	1	15027	26	22	0.476358643090947	21	107	12	1	11
ENSG00000181135	zinc finger protein 707 [Source:HGNC Symbol;Acc:27815]	protein_coding	ZNF707	8	144766622	144796068	1	24763	62	35	0.149655886721038	30	107	5	3	3
ENSG00000181143	mucin 16, cell surface associated [Source:HGNC Symbol;Acc:15582]	protein_coding	MUC16	19	8959520	9092018	-1	72032	553	79	1.28748611771812e-09	55	107	10	8	2
ENSG00000181222	polymerase (RNA) II (DNA directed) polypeptide A, 220kDa [Source:HGNC Symbol;Acc:9187]	protein_coding	POLR2A	17	7387685	7417933	1	22638	41	29	0.510606807758879	29	107	5	2	3
ENSG00000181234	transmembrane protein 132C [Source:HGNC Symbol;Acc:25436]	protein_coding	TMEM132C	12	128751948	129192460	1	5890	51	34	8.62754312436209e-13	10	107	4	1	3
ENSG00000181274	frequently rearranged in advanced T-cell lymphomas 2 [Source:HGNC Symbol;Acc:16048]	protein_coding	FRAT2	10	99092255	99094458	-1	2460	1	1	0.990519952373102	4	107	1	1	0
ENSG00000181392	spectrin repeat containing, nuclear envelope family member 4 [Source:HGNC Symbol;Acc:26703]	protein_coding	SYNE4	19	36494209	36499695	-1	5237	5	5	0.957817129088482	9	107	2	1	1
ENSG00000181444	zinc finger protein 467 [Source:HGNC Symbol;Acc:23154]	protein_coding	ZNF467	7	149461271	149470568	-1	9755	14	12	0.871909352239787	15	107	2	2	0
ENSG00000181467	RAP2B, member of RAS oncogene family [Source:HGNC Symbol;Acc:9862]	protein_coding	RAP2B	3	152880029	152886265	1	13405	24	21	0.388455213462522	19	107	2	2	1
ENSG00000181513	acyl-CoA binding domain containing 4 [Source:HGNC Symbol;Acc:23337]	protein_coding	ACBD4	17	43209967	43221548	1	21386	36	25	0.785404946797421	28	107	3	3	2
ENSG00000181544	Fanconi anemia, complementation group B [Source:HGNC Symbol;Acc:3583]	protein_coding	FANCB	X	14861529	14891191	-1	2012	5	5	0.298932987356263	4	107	1	1	0
ENSG00000181577	chromosome 6 open reading frame 223 [Source:HGNC Symbol;Acc:28692]	protein_coding	C6orf223	6	43968317	43973695	1	29877	52	30	0.887359507038721	34	107	4	4	0
ENSG00000181585	transmembrane inner ear [Source:HGNC Symbol;Acc:30800]	protein_coding	TMIE	3	46742823	46752376	1	4851	13	9	0.450175782628904	8	107	2	1	1
ENSG00000181634	tumor necrosis factor (ligand) superfamily, member 15 [Source:HGNC Symbol;Acc:11931]	protein_coding	TNFSF15	9	117546915	117568406	-1	7599	56	30	2.30952313495791e-07	12	107	3	1	2
ENSG00000181638	ZFP41 zinc finger protein [Source:HGNC Symbol;Acc:26786]	protein_coding	ZFP41	8	144328991	144344875	1	15507	57	32	0.00521801610069184	22	107	4	4	2
ENSG00000181649	pleckstrin homology-like domain, family A, member 2 [Source:HGNC Symbol;Acc:12385]	protein_coding	PHLDA2	11	2949503	2950685	-1	8662	13	8	0.981597125581628	14	107	1	1	0
ENSG00000181690	pleiomorphic adenoma gene 1 [Source:HGNC Symbol;Acc:9045]	protein_coding	PLAG1	8	57073463	57123883	-1	4725	16	11	0.1736722217267	8	107	2	1	1
ENSG00000181896	zinc finger protein 101 [Source:HGNC Symbol;Acc:12881]	protein_coding	ZNF101	19	19779605	19794318	1	7543	10	10	0.814498072252086	12	107	3	1	2
ENSG00000181924	cytochrome c oxidase assembly factor 4 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:24604]	protein_coding	COA4	11	73583712	73588033	-1	27468	73	32	0.600788752172719	33	107	4	4	1
ENSG00000182054	isocitrate dehydrogenase 2 (NADP+), mitochondrial [Source:HGNC Symbol;Acc:5383]	protein_coding	IDH2	15	90626277	90645736	-1	14577	12	10	0.99966021006193	21	107	2	1	1
ENSG00000182087	transmembrane protein 259 [Source:HGNC Symbol;Acc:17039]	protein_coding	TMEM259	19	1009647	1021117	-1	94001	174	58	0.83957666691066	61	107	10	9	1
ENSG00000182095	trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:11962]	protein_coding	TNRC18	7	5346421	5465045	-1	23678	30	20	0.996094575517323	29	107	7	1	6
ENSG00000182149	increased sodium tolerance 1 homolog (yeast) [Source:HGNC Symbol;Acc:28977]	protein_coding	IST1	16	71879899	71962913	1	8699	16	14	0.526095080203307	14	107	6	1	6
ENSG00000182173	TSEN54 tRNA splicing endonuclease subunit [Source:HGNC Symbol;Acc:27561]	protein_coding	TSEN54	17	73512141	73520820	1	61703	109	52	0.464803594596782	51	107	7	7	2
ENSG00000182175	repulsive guidance molecule family member a [Source:HGNC Symbol;Acc:30308]	protein_coding	RGMA	15	93586636	93632433	-1	14131	35	22	0.369976839260121	20	107	7	3	5
ENSG00000182195	leucine zipper, down-regulated in cancer 1 [Source:HGNC Symbol;Acc:6548]	protein_coding	LDOC1	X	140269934	140271310	-1	1956	8	8	0.0230985058211413	3	107	1	1	1
ENSG00000182197	exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:3512]	protein_coding	EXT1	8	118806729	119124092	-1	19424	27	17	0.994414622439607	26	107	5	3	2
ENSG00000182218	HHIP-like 1 [Source:HGNC Symbol;Acc:19710]	protein_coding	HHIPL1	14	100111447	100146906	1	1134	4	4	0.155858679489575	2	107	1	0	1
ENSG00000182240	beta-site APP-cleaving enzyme 2 [Source:HGNC Symbol;Acc:934]	protein_coding	BACE2	21	42539728	42654445	1	27603	35	27	0.941557085450681	33	107	7	4	5
ENSG00000182247	ubiquitin-conjugating enzyme E2E 2 [Source:HGNC Symbol;Acc:12478]	protein_coding	UBE2E2	3	23244511	23633284	1	3390	4	3	0.948737523490496	6	107	1	1	1
ENSG00000182307	chromosome 8 open reading frame 33 [Source:HGNC Symbol;Acc:26104]	protein_coding	C8orf33	8	146277764	146281416	1	5565	7	6	0.928575021993454	9	107	1	1	1
ENSG00000182324	potassium inwardly-rectifying channel, subfamily J, member 14 [Source:HGNC Symbol;Acc:6260]	protein_coding	KCNJ14	19	48958766	48969367	1	13385	39	30	0.00336568112512725	19	107	6	4	2
ENSG00000182325	F-box and leucine-rich repeat protein 6 [Source:HGNC Symbol;Acc:13603]	protein_coding	FBXL6	8	145579091	145583036	-1	18853	37	29	0.19138341533963	25	107	3	2	1
ENSG00000182327	glycolipid transfer protein domain containing 2 [Source:HGNC Symbol;Acc:33756]	protein_coding	GLTPD2	17	4692254	4693685	1	5975	9	7	0.897344436289897	10	107	1	1	0
ENSG00000182359	kelch repeat and BTB (POZ) domain containing 3 [Source:HGNC Symbol;Acc:22934]	protein_coding	KBTBD3	11	105921825	105948492	-1	5252	13	11	0.266847408647635	9	107	4	1	3
ENSG00000182372	ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation) [Source:HGNC Symbol;Acc:2079]	protein_coding	CLN8	8	1703944	1734738	1	4342	6	6	0.781960779907994	7	107	3	1	2
ENSG00000182405	piggyBac transposable element derived 4 [Source:HGNC Symbol;Acc:19401]	protein_coding	PGBD4	15	34394274	34396591	1	2640	4	2	0.957430147086677	5	107	1	1	1
ENSG00000182446	nuclear protein localization 4 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:18261]	protein_coding	NPLOC4	17	79523913	79615495	-1	14175	16	14	0.977458527388801	20	107	8	1	7
ENSG00000182472	calpain 12 [Source:HGNC Symbol;Acc:13249]	protein_coding	CAPN12	19	39220827	39260544	-1	13248	23	15	0.920933494437771	19	107	4	2	2
ENSG00000182473	exocyst complex component 7 [Source:HGNC Symbol;Acc:23214]	protein_coding	EXOC7	17	74077087	74117657	-1	19029	55	31	0.0897757255595876	25	107	10	2	8
ENSG00000182541	LIM domain kinase 2 [Source:HGNC Symbol;Acc:6614]	protein_coding	LIMK2	22	31608225	31676066	1	41815	40	26	0.99998271983563	42	107	6	4	3
ENSG00000182568	SATB homeobox 1 [Source:HGNC Symbol;Acc:10541]	protein_coding	SATB1	3	18386879	18487080	-1	13438	33	22	0.290666683410738	20	107	8	1	7
ENSG00000182584	actin-like 10 [Source:HGNC Symbol;Acc:16127]	protein_coding	ACTL10	20	32254304	32256331	1	4582	10	10	0.253052204679684	8	107	2	1	1
ENSG00000182685	BRICHOS domain containing 5 [Source:HGNC Symbol;Acc:28309]	protein_coding	BRICD5	16	2259254	2261951	-1	19440	55	31	0.107715148451604	26	107	4	4	0
ENSG00000182732	regulator of G-protein signaling 6 [Source:HGNC Symbol;Acc:10002]	protein_coding	RGS6	14	72399156	73030654	1	10125	52	32	4.89784420565353e-06	16	107	8	1	8
ENSG00000182749	progestin and adipoQ receptor family member VII [Source:HGNC Symbol;Acc:23146]	protein_coding	PAQR7	1	26187701	26197744	-1	7433	7	7	0.974428143127342	12	107	2	1	1
ENSG00000182791	coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:25579]	protein_coding	CCDC87	11	66357640	66360554	-1	1615	4	4	0.34122163690291	3	107	1	1	0
ENSG00000182795	chromosome 1 open reading frame 116 [Source:HGNC Symbol;Acc:28667]	protein_coding	C1orf116	1	207191866	207206101	-1	19450	41	27	0.420119137852133	26	107	1	1	1
ENSG00000182809	cysteine-rich protein 2 [Source:HGNC Symbol;Acc:2361]	protein_coding	CRIP2	14	105939299	105946499	1	29422	52	34	0.546111117515317	34	107	1	1	3
ENSG00000182871	collagen, type XVIII, alpha 1 [Source:HGNC Symbol;Acc:2195]	protein_coding	COL18A1	21	46825052	46933634	1	29137	58	34	0.525463373822623	34	107	8	3	5
ENSG00000182903	zinc finger protein 721 [Source:HGNC Symbol;Acc:29425]	protein_coding	ZNF721	4	419604	492945	-1	5905	8	7	0.890863300448254	10	107	4	1	3
ENSG00000182950	outer dense fiber of sperm tails 3-like 1 [Source:HGNC Symbol;Acc:28735]	protein_coding	ODF3L1	15	76016318	76020029	1	4151	10	8	0.43136983238659	7	107	1	1	1
ENSG00000182957	spermatogenesis associated 13 [Source:HGNC Symbol;Acc:23222]	protein_coding	SPATA13	13	24553944	24881212	1	12858	25	19	0.542092206053418	19	107	4	2	3
ENSG00000182963	gap junction protein, gamma 1, 45kDa [Source:HGNC Symbol;Acc:4280]	protein_coding	GJC1	17	42875816	42908184	-1	5093	13	13	0.0790703022476532	9	107	3	1	2
ENSG00000182983	zinc finger protein 662 [Source:HGNC Symbol;Acc:31930]	protein_coding	ZNF662	3	42947223	42960825	1	4172	9	8	0.436758827622671	7	107	1	1	2
ENSG00000182985	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:5951]	protein_coding	CADM1	11	115039938	115375675	-1	15680	39	25	0.247343461816185	22	107	9	1	8
ENSG00000183011	LSM domain containing 1 [Source:HGNC Symbol;Acc:28212]	protein_coding	LSMD1	17	7760003	7788556	-1	3551	5	4	0.886599215600305	6	107	2	1	1
ENSG00000183018	spinster homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:26992]	protein_coding	SPNS2	17	4402133	4442330	1	7671	12	10	0.829398883830651	12	107	4	1	3
ENSG00000183020	adaptor-related protein complex 2, alpha 2 subunit [Source:HGNC Symbol;Acc:562]	protein_coding	AP2A2	11	924894	1012239	1	26598	40	26	0.949047164500412	32	107	11	3	10
ENSG00000183036	Purkinje cell protein 4 [Source:HGNC Symbol;Acc:8742]	protein_coding	PCP4	21	41239243	41301322	1	3373	18	14	0.00152855963982801	6	107	3	1	2
ENSG00000183044	4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:23]	protein_coding	ABAT	16	8768422	8878432	1	7698	18	15	0.244150750165938	12	107	5	1	5
ENSG00000183048	solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10 [Source:HGNC Symbol;Acc:10980]	protein_coding	SLC25A10	17	79670404	79688042	1	8459	11	10	0.90158279863307	13	107	2	1	3
ENSG00000183049	calcium/calmodulin-dependent protein kinase ID [Source:HGNC Symbol;Acc:19341]	protein_coding	CAMK1D	10	12391481	12877545	1	3753	7	5	0.804047891134896	6	107	1	1	1
ENSG00000183077	arylformamidase [Source:HGNC Symbol;Acc:20910]	protein_coding	AFMID	17	76183398	76203782	1	48218	107	48	0.286288114156018	45	107	5	4	3
ENSG00000183087	growth arrest-specific 6 [Source:HGNC Symbol;Acc:4168]	protein_coding	GAS6	13	114523522	114567046	-1	18831	23	19	0.965421390251454	25	107	5	3	2
ENSG00000183092	brain-enriched guanylate kinase-associated [Source:HGNC Symbol;Acc:24163]	protein_coding	BEGAIN	14	101003486	101053750	-1	15493	24	15	0.981576888565062	22	107	5	2	3
ENSG00000183098	glypican 6 [Source:HGNC Symbol;Acc:4454]	protein_coding	GPC6	13	93879095	95059655	1	7851	46	28	5.93150086591887e-06	13	107	1	1	1
ENSG00000183111	Rho guanine nucleotide exchange factor (GEF) 37 [Source:HGNC Symbol;Acc:34430]	protein_coding	ARHGEF37	5	148931510	149014531	1	20491	44	27	0.520775040535242	27	107	6	4	3
ENSG00000183134	prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:4502]	protein_coding	PTGDR2	11	60618413	60623444	-1	5580	8	7	0.856092938920306	9	107	2	1	1
ENSG00000183150	G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:4473]	protein_coding	GPR19	12	12813825	12849141	-1	4553	4	4	0.965486871705447	8	107	2	1	1
ENSG00000183196	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6 [Source:HGNC Symbol;Acc:6938]	protein_coding	CHST6	16	75510949	75529282	-1	26655	49	28	0.869390954837956	32	107	5	5	1
ENSG00000183208	GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:34360]	protein_coding	GDPGP1	15	90777040	90785315	1	40378	78	42	0.452872349873254	41	107	4	3	2
ENSG00000183248	Protein FLJ22184  [Source:UniProtKB/TrEMBL;Acc:F5H1R7]	protein_coding		19	7933605	7939326	-1	30758	48	29	0.948119502691695	35	107	4	3	1
ENSG00000183309	zinc finger protein 623 [Source:HGNC Symbol;Acc:29084]	protein_coding	ZNF623	8	144718183	144735900	1	7715	24	19	0.0282644416805097	12	107	3	1	2
ENSG00000183317	EPH receptor A10 [Source:HGNC Symbol;Acc:19987]	protein_coding	EPHA10	1	38179552	38230805	-1	9143	28	17	0.249509929124504	14	107	6	1	5
ENSG00000183323	coiled-coil domain containing 125 [Source:HGNC Symbol;Acc:28924]	protein_coding	CCDC125	5	68576002	68628636	-1	8396	13	10	0.89694331891331	13	107	5	1	4
ENSG00000183340	jerky homolog-like (mouse) [Source:HGNC Symbol;Acc:6200]	protein_coding	JRKL	11	96123153	96240738	1	112372	113	54	0.999229472136446	66	107	16	16	1
ENSG00000183346	chromosome 10 open reading frame 107 [Source:HGNC Symbol;Acc:28678]	protein_coding	C10orf107	10	63422719	63526524	1	2593	6	6	0.317209724379239	5	107	1	1	1
ENSG00000183395	pro-melanin-concentrating hormone [Source:HGNC Symbol;Acc:9109]	protein_coding	PMCH	12	102590237	102591623	-1	3316	2	2	0.985410437302464	6	107	2	1	1
ENSG00000183401	coiled-coil domain containing 159 [Source:HGNC Symbol;Acc:26996]	protein_coding	CCDC159	19	11455360	11465620	1	15434	38	25	0.225202635454731	22	107	5	1	4
ENSG00000183474	general transcription factor IIH, polypeptide 2C [Source:HGNC Symbol;Acc:31394]	protein_coding	GTF2H2C	5	68856035	68890550	1	6624	21	17	0.0325833782875597	11	107	1	1	0
ENSG00000183476	SH2 domain containing 7 [Source:HGNC Symbol;Acc:34549]	protein_coding	SH2D7	15	78370150	78397251	1	10753	10	10	0.985041806834027	16	107	4	2	2
ENSG00000183484	G protein-coupled receptor 132 [Source:HGNC Symbol;Acc:17482]	protein_coding	GPR132	14	105515728	105531782	-1	18977	32	20	0.942118092590457	25	107	6	3	3
ENSG00000183495	E1A binding protein p400 [Source:HGNC Symbol;Acc:11958]	protein_coding	EP400	12	132434508	132565005	1	3106	4	4	0.816510303091324	5	107	1	1	0
ENSG00000183508	family with sequence similarity 46, member C [Source:HGNC Symbol;Acc:24712]	protein_coding	FAM46C	1	118148556	118170994	1	32760	100	41	0.150347435632955	36	107	2	2	1
ENSG00000183579	zinc and ring finger 3 [Source:HGNC Symbol;Acc:18126]	protein_coding	ZNRF3	22	29279580	29453475	1	10327	13	12	0.911721911724931	16	107	4	3	2
ENSG00000183597	transport and golgi organization 2 homolog (Drosophila) [Source:HGNC Symbol;Acc:25439]	protein_coding	TANGO2	22	20004537	20053449	1	5631	12	11	0.341828151202796	9	107	3	1	3
ENSG00000183615	family with sequence similarity 167, member B [Source:HGNC Symbol;Acc:28133]	protein_coding	FAM167B	1	32712834	32714457	1	4013	5	5	0.846818442459214	7	107	1	1	0
ENSG00000183628	DiGeorge syndrome critical region gene 6 [Source:HGNC Symbol;Acc:2846]	protein_coding	DGCR6	22	18893541	18901751	1	3415	4	4	0.868160625396804	6	107	2	1	2
ENSG00000183665	tRNA methyltransferase 12 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26091]	protein_coding	TRMT12	8	125463048	125474391	1	9876	10	7	0.998272599455424	15	107	2	2	1
ENSG00000183690	EF-hand domain (C-terminal) containing 2 [Source:HGNC Symbol;Acc:26233]	protein_coding	EFHC2	X	44007128	44202918	-1	3352	3	2	0.986232486048079	6	107	2	1	1
ENSG00000183696	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:12576]	protein_coding	UPP1	7	48128225	48148330	1	7678	10	9	0.905007585125431	12	107	2	1	2
ENSG00000183734	achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:739]	protein_coding	ASCL2	11	2289725	2292182	-1	29496	108	47	0.0011457047624267	34	107	4	4	1
