#Endometrioid_589_Tu_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_589_Tu_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_589_Tu_IP.nodup.bam
#Using cutoff of 20167.791 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_589_Tu_IP.nodup.bam	Endometrioid_589_Tu_Input.nodup.bam	enhancerRank	isSuper
1_Peak_51756_lociStitched	chr19	45454451	45454947	1	497	260.3504	55.3536	14808	0
1_Peak_60657_lociStitched	chr2	30475519	30476098	1	580	260.0868	55.1208	14809	0
Peak_69638	chr17	80247243	80247882	1	640	256.7502	51.8229	14810	0
1_Peak_38321_lociStitched	chr12	95009011	95009470	1	460	244.8765	40.0248	14811	0
1_Peak_45096_lociStitched	chr5	122454974	122455391	1	418	241.9851	37.1547	14812	0
1_Peak_87904_lociStitched	chr18	33935087	33935669	1	583	263.7624	58.9566	14813	0
1_Peak_29669_lociStitched	chr21	17959371	17959744	1	374	243.7555	38.9785	14814	0
1_Peak_53637_lociStitched	chr12	32719645	32720137	1	493	230.9448	26.2236	14815	0
1_Peak_45122_lociStitched	chr6	111604831	111605262	1	432	239.1188	34.4369	14816	0
1_Peak_64610_lociStitched	chr6	74164271	74164988	1	718	272.6034	67.9716	14817	0
1_Peak_49641_lociStitched	chr4	88157025	88157574	1	550	254.3517	49.7394	14818	0
1_Peak_45212_lociStitched	chr8	53013505	53013922	1	418	230.7261	26.1459	14819	0
1_Peak_51397_lociStitched	chr8	91683331	91683878	1	548	246.4782	41.9549	14820	0
1_Peak_72785_lociStitched	chr2	235996419	235997030	1	612	268.4734	63.9717	14821	0
1_Peak_52089_lociStitched	chr10	24591884	24592428	1	545	269.8784	65.3888	14822	0
1_Peak_61335_lociStitched	chr13	74862553	74863033	1	481	240.864	36.384	14823	0
1_Peak_46837_lociStitched	chr10	63683440	63683947	1	508	258.57	54.0969	14824	0
1_Peak_50670_lociStitched	chr4	78114818	78115237	1	420	232.7964	28.3663	14825	0
1_Peak_89627_lociStitched	chr18	72989060	72989798	1	739	272.9124	68.4864	14826	0
1_Peak_52360_lociStitched	chr2	205707501	205707944	1	444	250.738	46.3821	14827	0
1_Peak_54314_lociStitched	chr22	19594763	19595178	1	416	214.2645	9.9185	14828	0
1_Peak_45237_lociStitched	chr9	88708778	88709208	1	431	230.953	26.66	14829	0
1_Peak_38359_lociStitched	chr16	22368393	22368761	1	369	233.7168	29.4768	14830	0
1_Peak_79657_lociStitched	chr8	130697919	130698452	1	534	253.175	49.036	14831	0
1_Peak_64027_lociStitched	chr17	79426510	79427127	1	618	273.2693	69.1657	14832	0
1_Peak_40149_lociStitched	chr12	90163243	90163665	1	423	230.3276	26.3328	14833	0
1_Peak_63133_lociStitched	chr17	55062887	55063387	1	501	258.95	55	14834	0
2_Peak_62199_lociStitched	chr19	4242615	4243319	2	511	253.9328	50.0544	14835	0
1_Peak_72645_lociStitched	chr17	41832500	41833189	1	690	286.0728	82.1977	14836	0
1_Peak_40949_lociStitched	chr9	135769347	135769750	1	404	238.1327	34.2953	14837	0
1_Peak_51570_lociStitched	chr1	27003825	27004394	1	570	261.1141	57.2983	14838	0
1_Peak_32098_lociStitched	chr9	5608690	5609080	1	391	239.109	35.295	14839	0
1_Peak_48115_lociStitched	chr1	48337012	48337549	1	538	244.4424	40.6509	14840	0
1_Peak_72298_lociStitched	chr10	102490342	102491022	1	681	284.988	81.26	14841	0
1_Peak_81088_lociStitched	chr2	223841695	223842376	1	682	235.0131	31.326	14842	0
1_Peak_42341_lociStitched	chr17	66409935	66410352	1	418	219.7173	16.0545	14843	0
1_Peak_72405_lociStitched	chr11	65959729	65960283	1	555	257.5546	54.015	14844	0
1_Peak_51221_lociStitched	chr21	47714625	47715158	1	534	236.119	32.6196	14845	0
1_Peak_51098_lociStitched	chr17	61576963	61577512	1	550	239.364	35.9046	14846	0
1_Peak_70775_lociStitched	chr9	16267481	16268009	1	529	257.5584	54.12	14847	0
1_Peak_32999_lociStitched	chr8	100872163	100872550	1	388	217.0296	13.6224	14848	0
1_Peak_49443_lociStitched	chr11	63453855	63454330	1	476	234.3175	31.1125	14849	0
1_Peak_75143_lociStitched	chr22	24503463	24504212	1	750	252.2632	49.0595	14850	0
1_Peak_30005_lociStitched	chr17	35447362	35447736	1	375	239.6966	36.5772	14851	0
1_Peak_52654_lociStitched	chr1	93508325	93508718	1	394	242.1273	39.0642	14852	0
1_Peak_58937_lociStitched	chr1	154571960	154572442	1	483	235.0232	32.053	14853	0
Peak_49932	chr19	14655663	14656291	1	629	253.084	50.1144	14854	0
1_Peak_38870_lociStitched	chr22	41652597	41653061	1	465	242.1152	39.208	14855	0
1_Peak_47295_lociStitched	chr6	6467752	6468306	1	555	241.7102	38.8354	14856	0
1_Peak_39065_lociStitched	chr18	53560298	53560726	1	429	224.6572	21.828	14857	0
1_Peak_76329_lociStitched	chr16	87669338	87669876	1	539	279.222	76.396	14858	0
1_Peak_55311_lociStitched	chr5	399594	400096	1	503	262.5962	59.8384	14859	0
1_Peak_57177_lociStitched	chr4	140595708	140596331	1	624	244.216	41.4918	14860	0
1_Peak_44706_lociStitched	chr1	50884228	50884765	1	538	256.6323	54.0222	14861	0
1_Peak_49315_lociStitched	chr6	169669185	169669718	1	534	262.5025	59.9092	14862	0
1_Peak_34032_lociStitched	chr2	236768343	236768752	1	410	223.5594	20.9817	14863	0
1_Peak_52570_lociStitched	chr7	158891955	158892366	1	412	244.8738	42.333	14864	0
1_Peak_44848_lociStitched	chr16	10390961	10391425	1	465	253.1584	50.6224	14865	0
1_Peak_52226_lociStitched	chr15	38693550	38694010	1	461	243.202	40.71	14866	0
1_Peak_51852_lociStitched	chr1	26099940	26100572	1	633	274.604	72.1744	14867	0
1_Peak_59244_lociStitched	chr20	52684428	52684814	1	387	245.8434	43.4636	14868	0
1_Peak_45477_lociStitched	chr12	34371602	34372025	1	424	242.802	40.4388	14869	0
1_Peak_80175_lociStitched	chr22	36957107	36957805	1	699	258.3298	55.9796	14870	0
1_Peak_36414_lociStitched	chr19	7159133	7159568	1	436	232.5075	30.189	14871	0
1_Peak_71078_lociStitched	chr1	155733489	155734081	1	593	260.8352	58.5488	14872	0
1_Peak_67203_lociStitched	chr10	120836660	120837118	1	459	272.5558	70.303	14873	0
1_Peak_48778_lociStitched	chr1	5799691	5800168	1	478	237.3075	35.1072	14874	0
1_Peak_56588_lociStitched	chr16	4103451	4103898	1	448	275.1732	73.0398	14875	0
1_Peak_50830_lociStitched	chr1	227635011	227635520	1	510	233.122	30.9981	14876	0
Peak_64920	chr21	44757911	44758559	1	649	257.3856	55.2744	14877	0
1_Peak_93422_lociStitched	chr20	36543136	36543834	1	699	292.811	90.74	14878	0
1_Peak_40058_lociStitched	chr15	92104475	92104859	1	385	235.0464	32.9856	14879	0
1_Peak_62000_lociStitched	chr2	97472608	97473164	1	557	294.0684	92.2404	14880	0
1_Peak_66085_lociStitched	chr18	56435551	56436170	1	620	253.2329	51.4389	14881	0
1_Peak_72771_lociStitched	chr2	202119089	202119619	1	531	251.538	49.767	14882	0
1_Peak_34171_lociStitched	chr10	134498663	134499043	1	381	248.14	46.398	14883	0
1_Peak_91198_lociStitched	chr4	187622462	187622914	1	453	258.9508	57.3136	14884	0
1_Peak_55930_lociStitched	chr3	29326953	29327478	1	526	244.9125	43.3125	14885	0
1_Peak_50699_lociStitched	chr7	87556146	87556713	1	568	238.8771	37.422	14886	0
1_Peak_82467_lociStitched	chr18	37379689	37380412	1	724	274.74	73.3122	14887	0
1_Peak_36488_lociStitched	chr5	149401272	149401689	1	418	234.9795	33.6102	14888	0
Peak_53628	chr17	76144700	76145295	1	596	257.873	56.525	14889	0
1_Peak_50856_lociStitched	chr3	49705816	49706306	1	491	231.378	30.037	14890	0
1_Peak_27890_lociStitched	chr8	65642573	65642912	1	340	222.4179	21.2553	14891	0
Peak_53292	chr19	49133650	49134301	1	652	256.5591	55.4001	14892	0
1_Peak_43451_lociStitched	chr8	17351131	17351548	1	418	234.5208	33.4017	14893	0
2_Peak_109096_lociStitched	chr13	20345260	20347275	2	615	397.1565	196.0595	14894	0
1_Peak_84908_lociStitched	chr16	2415505	2416146	1	642	290.1807	89.099	14895	0
1_Peak_53445_lociStitched	chr19	36716454	36717084	1	631	254.394	53.361	14896	0
1_Peak_49311_lociStitched	chr6	16277909	16278451	1	543	254.7942	53.7664	14897	0
1_Peak_54401_lociStitched	chr4	120130689	120131295	1	607	273.912	73.0836	14898	0
1_Peak_39193_lociStitched	chr8	123600481	123600887	1	407	223.0564	22.2488	14899	0
Peak_56986	chr19	1032823	1033528	1	706	251.967	51.183	14900	0
1_Peak_42244_lociStitched	chr1	172814359	172814830	1	472	225.5619	24.8217	14901	0
Peak_86152	chr14	24729790	24730487	1	698	221.9945	21.2585	14902	0
1_Peak_48844_lociStitched	chr12	113508029	113508585	1	557	258.54	57.824	14903	0
1_Peak_44854_lociStitched	chr16	21199789	21200272	1	484	251.0634	50.3769	14904	0
1_Peak_34054_lociStitched	chr3	112077360	112077777	1	418	230.601	29.9406	14905	0
2_Peak_71133_lociStitched	chr12	102170986	102176939	2	869	991.7698	791.1537	14906	0
1_Peak_43764_lociStitched	chr7	6300861	6301314	1	454	213.1818	12.5934	14907	0
1_Peak_72791_lociStitched	chr2	240058758	240059288	1	531	247.616	47.117	14908	0
1_Peak_54074_lociStitched	chr16	23837112	23837599	1	488	246.5681	46.0702	14909	0
1_Peak_47545_lociStitched	chr6	43852076	43852484	1	409	242.0256	41.5752	14910	0
Peak_45878	chr19	1163254	1163820	1	567	257.7564	57.3358	14911	0
1_Peak_47103_lociStitched	chr2	109742467	109742904	1	438	219.7236	19.3154	14912	0
Peak_53830	chr1	207993771	207994595	1	825	272.9912	72.5944	14913	0
Peak_61052	chr7	27145009	27145508	1	500	246.2066	45.8581	14914	0
1_Peak_47434_lociStitched	chr1	205343542	205343961	1	420	240.7574	40.4335	14915	0
1_Peak_43659_lociStitched	chr21	42908560	42908960	1	401	225.92	25.68	14916	0
1_Peak_44445_lociStitched	chr3	184166181	184166645	1	465	223.5552	23.3856	14917	0
1_Peak_38221_lociStitched	chr12	121136069	121136451	1	383	243.1812	43.0132	14918	0
1_Peak_67658_lociStitched	chr9	93657803	93658440	1	638	290.5357	90.3903	14919	0
1_Peak_63111_lociStitched	chr13	76298070	76298539	1	470	268.3149	68.1926	14920	0
1_Peak_47439_lociStitched	chr1	94187877	94188376	1	500	233.8813	33.7823	14921	0
3_Peak_56888_lociStitched	chr15	85551631	85573378	3	1205	2437.8387	2237.7663	14922	0
1_Peak_39807_lociStitched	chr15	56538098	56538584	1	487	238.5774	38.5398	14923	0
1_Peak_23573_lociStitched	chr2	31690093	31690405	1	313	239.5848	39.5616	14924	0
1_Peak_73091_lociStitched	chr6	30558499	30559144	1	646	278.4465	78.432	14925	0
1_Peak_45665_lociStitched	chr13	96144779	96145240	1	462	232.344	32.3622	14926	0
1_Peak_39558_lociStitched	chr6	111748731	111749223	1	493	272.814	72.9144	14927	0
1_Peak_52137_lociStitched	chr11	66050108	66050554	1	447	243.1146	43.2174	14928	0
1_Peak_30345_lociStitched	chr20	5816015	5816339	1	325	243.0972	43.2216	14929	0
1_Peak_76124_lociStitched	chr1	156593790	156594451	1	662	274.8438	75.0235	14930	0
1_Peak_35865_lociStitched	chr21	17675241	17675644	1	404	253.1646	53.3975	14931	0
1_Peak_57818_lociStitched	chr18	71901874	71902466	1	593	265.0384	65.3568	14932	0
1_Peak_82785_lociStitched	chr4	154392213	154392921	1	709	269.394	69.738	14933	0
1_Peak_30319_lociStitched	chr2	143827912	143828190	1	279	216.0616	16.4298	14934	0
1_Peak_61175_lociStitched	chr9	37502261	37502809	1	549	236.3524	36.7708	14935	0
1_Peak_52496_lociStitched	chr4	75584463	75584968	1	506	257.4995	57.9235	14936	0
1_Peak_58372_lociStitched	chr5	132407834	132408438	1	605	246.5528	46.9912	14937	0
1_Peak_31015_lociStitched	chrX	20533952	20534262	1	311	222.983	23.467	14938	0
1_Peak_63195_lociStitched	chr4	124382716	124383178	1	463	240.3786	40.887	14939	0
1_Peak_54008_lociStitched	chr14	20869456	20869920	1	465	233.856	34.4288	14940	0
1_Peak_59441_lociStitched	chr10	3612499	3613026	1	528	269.8767	70.5126	14941	0
1_Peak_60675_lociStitched	chr2	67877032	67877524	1	493	246.3444	47.0352	14942	0
1_Peak_43089_lociStitched	chr6	155510802	155511160	1	359	250.7432	51.4804	14943	0
1_Peak_50725_lociStitched	chr1	111330070	111330535	1	466	248.0775	48.8715	14944	0
1_Peak_48418_lociStitched	chr6	5672232	5672692	1	461	209.852	10.672	14945	0
1_Peak_71218_lociStitched	chr18	8730574	8731261	1	688	271.0215	71.9289	14946	0
1_Peak_29883_lociStitched	chr7	89807919	89808265	1	347	215.1428	16.0544	14947	0
1_Peak_32788_lociStitched	chr20	3410990	3411370	1	381	208.354	9.31	14948	0
1_Peak_40175_lociStitched	chr16	17366471	17366905	1	435	216.8698	17.8374	14949	0
1_Peak_72034_lociStitched	chr3	143162965	143163387	1	423	239.485	40.512	14950	0
1_Peak_44899_lociStitched	chr17	6626972	6627454	1	483	259.7016	60.732	14951	0
1_Peak_30011_lociStitched	chr18	72169065	72169431	1	367	214.842	15.8844	14952	0
Peak_38235	chr1	1190455	1190875	1	421	232.974	34.02	14953	0
1_Peak_79677_lociStitched	chr9	6428660	6429256	1	597	293.4704	94.5256	14954	0
Peak_68543	chr15	41183538	41184224	1	687	265.0018	66.0618	14955	0
1_Peak_83075_lociStitched	chr9	126759158	126759780	1	623	247.8048	48.8892	14956	0
1_Peak_52367_lociStitched	chr2	242743327	242743790	1	464	256.7335	57.875	14957	0
1_Peak_57935_lociStitched	chr21	39544334	39544942	1	609	263.872	65.056	14958	0
1_Peak_42414_lociStitched	chr3	112798554	112799048	1	495	242.8998	44.1142	14959	0
1_Peak_68920_lociStitched	chr2	46263705	46264278	1	574	251.2605	52.4868	14960	0
2_Peak_72496_lociStitched	chr13	28903541	28912659	2	609	1306.6094	1107.837	14961	0
1_Peak_37570_lociStitched	chr3	10560245	10560632	1	388	208.9413	10.1781	14962	0
1_Peak_71288_lociStitched	chr5	138513735	138514340	1	606	281.5065	82.764	14963	0
1_Peak_50655_lociStitched	chr3	140010648	140011203	1	556	226.995	28.416	14964	0
1_Peak_37443_lociStitched	chr6	168216520	168216862	1	343	236.5272	37.962	14965	0
1_Peak_60497_lociStitched	chr17	536943	537519	1	577	254.7072	56.16	14966	0
Peak_53882	chr1	6508686	6509251	1	566	243.854	45.313	14967	0
1_Peak_27683_lociStitched	chr19	46619029	46619308	1	280	224.9577	26.505	14968	0
1_Peak_64093_lociStitched	chr2	135046577	135047097	1	521	263.016	64.584	14969	0
1_Peak_68966_lociStitched	chr20	45325078	45325651	1	574	251.6043	53.289	14970	0
1_Peak_29913_lociStitched	chr2	216274185	216274498	1	314	212.1827	13.8972	14971	0
1_Peak_43073_lociStitched	chr4	157036772	157037139	1	368	249.0462	50.7928	14972	0
1_Peak_52689_lociStitched	chr13	40487262	40487709	1	448	271.5078	73.2633	14973	0
1_Peak_38102_lociStitched	chr9	37551295	37551728	1	434	256.8123	58.5849	14974	0
Peak_63047	chr1	161143065	161143517	1	453	265.7308	67.5288	14975	0
Peak_72933	chr3	197681078	197681644	1	567	257.6432	59.5432	14976	0
1_Peak_82979_lociStitched	chr7	41874694	41875320	1	627	275.0018	77.0606	14977	0
1_Peak_36684_lociStitched	chr1	114327098	114327493	1	396	244.4655	46.689	14978	0
1_Peak_32874_lociStitched	chr13	47172177	47172574	1	398	232.4038	34.6581	14979	0
1_Peak_58685_lociStitched	chr6	152592766	152593216	1	451	215.775	18.09	14980	0
1_Peak_47017_lociStitched	chr9	99175741	99176231	1	491	239.169	41.503	14981	0
1_Peak_29902_lociStitched	chr9	82225911	82226269	1	359	213.1532	15.5014	14982	0
Peak_61861	chr21	44807156	44807754	1	599	244.0438	46.4646	14983	0
1_Peak_51381_lociStitched	chr8	123256563	123257103	1	541	219.24	21.708	14984	0
1_Peak_55058_lociStitched	chr10	43697804	43698294	1	491	258.965	61.495	14985	0
1_Peak_33984_lociStitched	chr15	60812519	60812950	1	432	231.6194	34.1783	14986	0
1_Peak_42773_lociStitched	chr7	28076247	28076696	1	450	209.7728	12.4373	14987	0
1_Peak_40425_lociStitched	chr1	96208450	96208863	1	414	210.6713	13.3399	14988	0
1_Peak_35854_lociStitched	chr20	44147482	44147867	1	386	237.3525	40.0785	14989	0
1_Peak_46506_lociStitched	chr10	65880133	65880553	1	421	216.132	18.858	14990	0
1_Peak_50934_lociStitched	chr1	112846873	112847427	1	555	225.1456	27.9216	14991	0
1_Peak_62528_lociStitched	chr11	121558664	121559220	1	557	243.8616	46.6484	14992	0
1_Peak_49389_lociStitched	chr8	8774817	8775267	1	451	257.22	60.03	14993	0
1_Peak_29784_lociStitched	chr11	72663342	72663686	1	345	220.0224	22.9104	14994	0
1_Peak_37134_lociStitched	chr3	186888089	186888486	1	398	219.6998	22.5893	14995	0
1_Peak_34439_lociStitched	chr1	185614482	185614828	1	347	212.3748	15.397	14996	0
1_Peak_52637_lociStitched	chrX	66915026	66915590	1	565	283.41	86.4612	14997	0
1_Peak_32741_lociStitched	chr17	6277868	6278277	1	410	232.4756	35.5421	14998	0
1_Peak_96675_lociStitched	chr19	46977605	46978190	1	586	272.61	75.699	14999	0
1_Peak_80852_lociStitched	chr6	161500398	161500903	1	506	253.308	56.5095	15000	0
1_Peak_96570_lociStitched	chr12	123527088	123527686	1	599	267.7844	71.1022	15001	0
1_Peak_88014_lociStitched	chr7	156792424	156793110	1	687	292.0988	95.4226	15002	0
1_Peak_34008_lociStitched	chr18	23367215	23367626	1	412	222.8442	26.1807	15003	0
1_Peak_79659_lociStitched	chr8	42391967	42392487	1	521	261.508	64.896	15004	0
1_Peak_37365_lociStitched	chr15	71005401	71005738	1	338	232.4963	35.9242	15005	0
1_Peak_33919_lociStitched	chr3	172002804	172003185	1	382	233.7435	37.1856	15006	0
1_Peak_50910_lociStitched	chr15	40758547	40759131	1	585	240.4912	43.9752	15007	0
1_Peak_84886_lociStitched	chr15	22387182	22387672	1	491	260.631	64.19	15008	0
1_Peak_53975_lociStitched	chr12	3507006	3507633	1	628	258.7002	62.2611	15009	0
1_Peak_72000_lociStitched	chr17	62675859	62676415	1	557	268.7704	72.3356	15010	0
1_Peak_51619_lociStitched	chr2	222382294	222383008	1	715	262.395	65.9736	15011	0
1_Peak_47161_lociStitched	chr20	55434990	55435508	1	519	215.229	18.8552	15012	0
1_Peak_98831_lociStitched	chr12	27997109	27997593	1	485	257.3912	61.0324	15013	0
1_Peak_41430_lociStitched	chr3	195341667	195342121	1	455	261.6856	65.3306	15014	0
1_Peak_44240_lociStitched	chr10	46076254	46076630	1	377	246.4304	50.0832	15015	0
1_Peak_71489_lociStitched	chr17	15139326	15139854	1	529	228.7296	32.4192	15016	0
1_Peak_51985_lociStitched	chr5	36570623	36571263	1	641	243.84	47.616	15017	0
1_Peak_58217_lociStitched	chrX	114816982	114817406	1	425	236.9312	40.7888	15018	0
Peak_59925	chr19	1110794	1111450	1	657	231.1088	35.0304	15019	0
1_Peak_45632_lociStitched	chrX	68758335	68758681	1	347	269.6724	73.6634	15020	0
1_Peak_51079_lociStitched	chr16	65847825	65848293	1	469	221.7852	25.7868	15021	0
1_Peak_39161_lociStitched	chr6	160257468	160257836	1	369	212.1888	16.2656	15022	0
1_Peak_59463_lociStitched	chr17	78557533	78558030	1	498	251.6808	55.7634	15023	0
1_Peak_84980_lociStitched	chr18	56059195	56059789	1	595	258.093	62.1918	15024	0
1_Peak_51326_lociStitched	chr6	167698769	167699269	1	501	247.3	51.4	15025	0
1_Peak_59209_lociStitched	chr11	33074177	33074616	1	440	272.3117	76.6055	15026	0
2_Peak_53244_lociStitched	chr12	3942996	3946447	2	787	657.0704	461.3987	15027	0
1_Peak_28180_lociStitched	chr18	52613437	52613762	1	326	217.685	22.0675	15028	0
1_Peak_53814_lociStitched	chr1	166871081	166871566	1	486	219.608	24.0075	15029	0
1_Peak_61303_lociStitched	chr12	106424948	106425426	1	479	255.013	59.4154	15030	0
1_Peak_72774_lociStitched	chr2	220716503	220717093	1	591	261.547	66.021	15031	0
Peak_55783	chr1	1189489	1190020	1	532	242.7201	47.2059	15032	0
1_Peak_57083_lociStitched	chr20	52119968	52120521	1	554	216.6654	21.1799	15033	0
1_Peak_34708_lociStitched	chr8	119345223	119345644	1	422	241.9908	46.5205	15034	0
1_Peak_64685_lociStitched	chr2	136814758	136815167	1	410	255.1342	59.6731	15035	0
1_Peak_46778_lociStitched	chr7	33038385	33038863	1	479	220.5492	25.095	15036	0
1_Peak_62282_lociStitched	chr17	70536302	70536893	1	592	282.1434	86.877	15037	0
1_Peak_42526_lociStitched	chr1	211911921	211912336	1	416	240.6585	45.401	15038	0
1_Peak_35264_lociStitched	chr12	15922873	15923288	1	416	244.933	49.717	15039	0
1_Peak_40135_lociStitched	chr15	31214881	31215316	1	436	218.3265	23.1855	15040	0
1_Peak_30076_lociStitched	chr6	64062954	64063288	1	335	211.5556	16.4328	15041	0
1_Peak_51958_lociStitched	chr3	32618966	32619454	1	489	236.9728	41.9192	15042	0
1_Peak_36059_lociStitched	chr10	17213146	17213566	1	421	240.492	45.444	15043	0
1_Peak_42426_lociStitched	chr3	28958267	28958688	1	422	204.6902	9.683	15044	0
1_Peak_54342_lociStitched	chr3	123826235	123826729	1	495	233.7114	38.7296	15045	0
1_Peak_37900_lociStitched	chr17	60993179	60993499	1	321	213.728	18.848	15046	0
1_Peak_86694_lociStitched	chr3	184116790	184117508	1	719	237.299	42.4338	15047	0
1_Peak_43215_lociStitched	chr2	236462791	236463178	1	388	219.2355	24.4197	15048	0
1_Peak_64664_lociStitched	chr14	51772058	51772495	1	438	239.2575	44.4866	15049	0
1_Peak_43332_lociStitched	chr19	57198667	57199110	1	444	236.6063	41.8635	15050	0
1_Peak_71326_lociStitched	chr8	101859629	101860140	1	512	239.5568	44.8658	15051	0
1_Peak_45909_lociStitched	chr3	112496716	112497135	1	420	245.8692	51.2437	15052	0
1_Peak_42657_lociStitched	chr9	4863843	4864327	1	485	253.9548	59.3384	15053	0
1_Peak_25879_lociStitched	chr4	139929208	139929501	1	294	228.2763	33.695	15054	0
1_Peak_57772_lociStitched	chr17	21089653	21090171	1	519	248.9508	54.39	15055	0
1_Peak_43763_lociStitched	chr6	90085170	90085577	1	408	212.1284	17.5824	15056	0
1_Peak_35249_lociStitched	chr9	66520295	66520588	1	294	215.5894	21.1839	15057	0
1_Peak_34246_lociStitched	chr13	50385047	50385450	1	404	238.3745	44.0076	15058	0
1_Peak_68778_lociStitched	chr19	10024785	10025412	1	628	255.3144	61.1325	15059	0
1_Peak_56041_lociStitched	chr12	3461054	3461516	1	463	219.45	25.41	15060	0
1_Peak_79462_lociStitched	chr12	49483599	49484164	1	566	295.7775	101.7565	15061	0
1_Peak_58479_lociStitched	chr12	24814264	24814751	1	488	238.7761	44.7553	15062	0
1_Peak_83244_lociStitched	chr14	53477658	53478346	1	689	253.4592	59.4432	15063	0
1_Peak_78583_lociStitched	chr2	9843411	9844113	1	703	280.3788	86.4864	15064	0
1_Peak_47315_lociStitched	chr9	90621718	90622204	1	487	242.4654	48.6	15065	0
1_Peak_30886_lociStitched	chr9	74999244	74999630	1	387	240.1692	46.4744	15066	0
1_Peak_49317_lociStitched	chr6	21831977	21832522	1	546	250.4275	56.7345	15067	0
1_Peak_52558_lociStitched	chr6	5783243	5783701	1	459	255.0144	61.3262	15068	0
1_Peak_35290_lociStitched	chr1	201106864	201107324	1	461	241.224	47.564	15069	0
1_Peak_55384_lociStitched	chr10	85896041	85896442	1	402	204.0288	10.3859	15070	0
