#HG_Serous_550_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HG_Serous_550_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HG_Serous_550_IP.nodup.bam
#Using cutoff of 6146.2695 for Super-Enhancers
#Created on Oct 25 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HG_Serous_550_IP.nodup.bam	HG_Serous_550_Input.nodup.bam	enhancerRank	isSuper
1_Peak_30007_lociStitched	chrX	109273421	109273562	1	142	47.9682	4.7658	11649	0
1_Peak_31263_lociStitched	chr19	41992332	41992483	1	152	50.0565	6.8705	11650	0
1_Peak_55931_lociStitched	chr7	101577945	101578182	1	238	58.6575	15.4761	11651	0
1_Peak_36059_lociStitched	chr20	33851325	33851495	1	171	44.064	0.884	11652	0
1_Peak_31143_lociStitched	chr12	1107465	1107645	1	181	52.938	9.774	11653	0
1_Peak_97208_lociStitched	chr1	182813857	182814097	1	241	51.96	8.808	11654	0
1_Peak_45491_lociStitched	chr14	98460498	98460656	1	159	50.5442	7.3944	11655	0
1_Peak_35183_lociStitched	chr8	93024552	93024725	1	174	52.1422	8.996	11656	0
1_Peak_93598_lociStitched	chr1	234698295	234698523	1	229	51.3684	8.2308	11657	0
1_Peak_52269_lociStitched	chr10	99126221	99126428	1	208	63.5904	20.4723	11658	0
1_Peak_25254_lociStitched	chr8	1736108	1736288	1	181	61.272	18.162	11659	0
1_Peak_74683_lociStitched	chr2	158607789	158608015	1	227	62.6246	19.5264	11660	0
1_Peak_44102_lociStitched	chr3	12921760	12921939	1	180	47.2023	4.117	11661	0
1_Peak_43017_lociStitched	chrX	45710696	45710926	1	231	57.983	14.904	11662	0
1_Peak_55951_lociStitched	chrX	139755863	139756070	1	208	53.0748	10.0188	11663	0
1_Peak_81752_lociStitched	chr19	3966891	3967107	1	217	60.9768	17.928	11664	0
1_Peak_60938_lociStitched	chr16	53585831	53586039	1	209	54.2464	11.2112	11665	0
1_Peak_37964_lociStitched	chr3	150923334	150923509	1	176	57.9425	14.91	11666	0
1_Peak_61985_lociStitched	chr8	54747090	54747271	1	182	50.9153	7.9097	11667	0
1_Peak_71084_lociStitched	chr22	39399453	39399643	1	191	48.488	5.491	11668	0
1_Peak_75077_lociStitched	chr3	197608969	197609163	1	195	56.0272	13.0368	11669	0
1_Peak_43268_lociStitched	chr15	80900136	80900354	1	219	59.0562	16.0666	11670	0
1_Peak_72556_lociStitched	chr8	59979094	59979296	1	203	55.9136	12.928	11671	0
1_Peak_57023_lociStitched	chr14	89694049	89694249	1	201	50.58	7.6	11672	0
1_Peak_44559_lociStitched	chr11	18545898	18546081	1	184	46.116	3.1659	11673	0
1_Peak_57546_lociStitched	chr6	73399693	73399897	1	205	53.55	10.608	11674	0
1_Peak_76854_lociStitched	chr6	39333955	39334165	1	211	48.048	5.145	11675	0
1_Peak_35289_lociStitched	chrX	66604520	66604679	1	160	45.7602	2.8938	11676	0
1_Peak_78877_lociStitched	chr2	43054130	43054357	1	228	58.6568	15.7992	11677	0
1_Peak_44549_lociStitched	chr10	71933744	71933957	1	214	62.835	20.0007	11678	0
1_Peak_61316_lociStitched	chr2	95446722	95446905	1	184	48.1107	5.2887	11679	0
1_Peak_67892_lociStitched	chr1	29217217	29217376	1	160	49.0038	6.1851	11680	0
1_Peak_30454_lociStitched	chr17	2527911	2528076	1	166	47.2065	4.389	11681	0
1_Peak_47808_lociStitched	chr1	15464676	15464877	1	202	62.3703	19.5573	11682	0
1_Peak_57562_lociStitched	chr7	27071361	27071560	1	200	44.2974	1.5124	11683	0
1_Peak_70655_lociStitched	chr19	35745444	35745620	1	177	48.1008	5.3328	11684	0
1_Peak_57856_lociStitched	chr11	15692654	15692837	1	184	47.3055	4.5567	11685	0
1_Peak_37183_lociStitched	chr4	145630567	145630780	1	214	64.7733	22.0668	11686	0
1_Peak_77353_lociStitched	chr1	153901539	153901784	1	246	53.165	10.4615	11687	0
1_Peak_45267_lociStitched	chr10	125521409	125521594	1	186	46.028	3.33	11688	0
1_Peak_92616_lociStitched	chr11	2002695	2002938	1	244	62.6211	19.926	11689	0
1_Peak_23896_lociStitched	chr8	63922120	63922278	1	159	55.6634	12.9876	11690	0
1_Peak_37402_lociStitched	chr1	246936889	246937057	1	169	48.2664	5.5944	11691	0
1_Peak_53741_lociStitched	chr2	18328952	18329138	1	187	46.7976	4.1292	11692	0
1_Peak_53166_lociStitched	chr12	56067682	56067967	1	286	66.3765	23.712	11693	0
1_Peak_37265_lociStitched	chr6	45065075	45065249	1	175	51.2082	8.5608	11694	0
1_Peak_47501_lociStitched	chr3	170469714	170469903	1	190	55.2258	12.5874	11695	0
1_Peak_46024_lociStitched	chr5	123424417	123424612	1	196	46.2735	3.666	11696	0
1_Peak_35169_lociStitched	chr8	19125444	19125639	1	196	50.466	7.8585	11697	0
1_Peak_37318_lociStitched	chr8	13263717	13263889	1	173	52.8728	10.2684	11698	0
1_Peak_35111_lociStitched	chr6	89372310	89372498	1	189	48.3348	5.7528	11699	0
1_Peak_53954_lociStitched	chr22	35698432	35698639	1	208	47.0097	4.4298	11700	0
1_Peak_41989_lociStitched	chr11	115195594	115195760	1	167	44.4216	1.8426	11701	0
1_Peak_71822_lociStitched	chr7	107561143	107561363	1	221	53.9	11.352	11702	0
1_Peak_70148_lociStitched	chr13	64572362	64572536	1	175	43.848	1.305	11703	0
1_Peak_75278_lociStitched	chr5	71893416	71893589	1	174	45.3433	2.8891	11704	0
1_Peak_54468_lociStitched	chr7	122314992	122315170	1	179	49.7332	7.2802	11705	0
1_Peak_45382_lociStitched	chr12	32327209	32327393	1	185	49.5512	7.1024	11706	0
1_Peak_34491_lociStitched	chr1	60224859	60225052	1	194	52.4381	9.9974	11707	0
1_Peak_73062_lociStitched	chr14	105851823	105852008	1	186	43.9005	1.4615	11708	0
1_Peak_70964_lociStitched	chr20	24312707	24312903	1	197	57.722	15.288	11709	0
1_Peak_29807_lociStitched	chr2	220233917	220234088	1	172	51.7617	9.3366	11710	0
1_Peak_31467_lociStitched	chr7	25735212	25735370	1	159	46.0886	3.6656	11711	0
1_Peak_35703_lociStitched	chr7	25422011	25422204	1	194	55.6033	13.1819	11712	0
1_Peak_53477_lociStitched	chr17	1215567	1215775	1	209	56.2848	13.8736	11713	0
Peak_36253	chr17	76119311	76119462	1	152	44.8923	2.5217	11714	0
1_Peak_60682_lociStitched	chr12	133330336	133330522	1	187	48.0996	5.7474	11715	0
1_Peak_79972_lociStitched	chrX	48973573	48973759	1	187	46.4442	4.1106	11716	0
1_Peak_76852_lociStitched	chr6	36066680	36066856	1	177	42.5568	0.2288	11717	0
1_Peak_53891_lociStitched	chr20	45933136	45933379	1	244	64.7595	22.4532	11718	0
1_Peak_53149_lociStitched	chr12	3145003	3145202	1	200	47.561	5.2735	11719	0
1_Peak_61252_lociStitched	chr2	233480578	233480774	1	197	50.7248	8.4476	11720	0
1_Peak_60338_lociStitched	chr1	120158701	120158949	1	249	68.324	26.0648	11721	0
1_Peak_54807_lociStitched	chrX	77614009	77614197	1	189	46.53	4.2864	11722	0
1_Peak_62181_lociStitched	chr12	57856369	57856540	1	172	46.2726	4.0356	11723	0
1_Peak_58716_lociStitched	chr1	226632556	226632754	1	199	57.3606	15.147	11724	0
1_Peak_53228_lociStitched	chr13	40472242	40472422	1	181	51.57	9.36	11725	0
1_Peak_34683_lociStitched	chr10	84916995	84917160	1	166	43.395	1.2045	11726	0
1_Peak_45298_lociStitched	chr10	74321293	74321499	1	207	64.066	21.8772	11727	0
1_Peak_45175_lociStitched	chr1	159691267	159691443	1	177	50.7232	8.536	11728	0
1_Peak_75588_lociStitched	chr8	80635723	80635912	1	190	54.4887	12.3039	11729	0
1_Peak_53910_lociStitched	chr21	17848254	17848423	1	170	43.3316	1.1492	11730	0
1_Peak_53966_lociStitched	chr22	43210576	43210759	1	184	51.24	9.0585	11731	0
1_Peak_43233_lociStitched	chr6	139691068	139691266	1	199	63.6768	21.5028	11732	0
1_Peak_53489_lociStitched	chr17	30132741	30132900	1	160	42.135	0	11733	0
1_Peak_89375_lociStitched	chr4	1929159	1929390	1	232	50.8893	8.7549	11734	0
1_Peak_36695_lociStitched	chr1	10655025	10655185	1	161	46.592	4.528	11735	0
1_Peak_73978_lociStitched	chr11	11174508	11174751	1	244	55.9629	13.8996	11736	0
1_Peak_42140_lociStitched	chr14	102745795	102745967	1	173	46.526	4.472	11737	0
1_Peak_34186_lociStitched	chr17	15554399	15554542	1	144	45.76	3.718	11738	0
1_Peak_45764_lociStitched	chr2	241949949	241950229	1	281	79.184	37.156	11739	0
1_Peak_31114_lociStitched	chr10	7338835	7338986	1	152	49.9659	7.9577	11740	0
1_Peak_35153_lociStitched	chr8	10437656	10437816	1	161	46.144	4.16	11741	0
1_Peak_37797_lociStitched	chr1	40778820	40779004	1	185	61.6952	19.7248	11742	0
1_Peak_100258_lociStitched	chr7	131752399	131752631	1	233	64.7976	22.8288	11743	0
1_Peak_79964_lociStitched	chrX	40977005	40977268	1	264	62.7518	20.8033	11744	0
1_Peak_82560_lociStitched	chr17	1266008	1266187	1	180	46.3968	4.4571	11745	0
1_Peak_41940_lociStitched	chr10	23933001	23933187	1	187	46.1838	4.2594	11746	0
1_Peak_45018_lociStitched	chr9	101946468	101946642	1	175	46.4406	4.524	11747	0
1_Peak_73588_lociStitched	chr20	47474327	47474555	1	229	45.3036	3.3972	11748	0
1_Peak_54000_lociStitched	chr3	141582746	141582912	1	167	43.7742	1.8758	11749	0
1_Peak_29835_lociStitched	chr21	17105127	17105304	1	178	64.6758	22.7799	11750	0
1_Peak_46764_lociStitched	chr20	39706285	39706419	1	135	53.265	11.39	11751	0
1_Peak_43415_lociStitched	chr9	80055123	80055292	1	170	41.8613	0	11752	0
1_Peak_69412_lociStitched	chr1	112810841	112811030	1	190	41.8446	0	11753	0
1_Peak_45092_lociStitched	chr15	71984148	71984340	1	193	48.9408	7.1232	11754	0
1_Peak_42450_lociStitched	chr2	242332663	242332848	1	186	49.4135	7.6035	11755	0
1_Peak_60266_lociStitched	chr9	89679366	89679555	1	190	49.1967	7.3899	11756	0
1_Peak_56062_lociStitched	chr4	57004382	57004570	1	189	46.2668	4.4744	11757	0
1_Peak_42060_lociStitched	chr12	15155257	15155430	1	174	45.5336	3.7541	11758	0
1_Peak_59506_lociStitched	chr2	151330444	151330605	1	162	49.3787	7.6475	11759	0
1_Peak_29975_lociStitched	chr8	103403208	103403424	1	217	66.2472	24.5376	11760	0
1_Peak_42502_lociStitched	chr20	3555904	3556064	1	161	45.888	4.192	11761	0
1_Peak_45440_lociStitched	chr13	71865261	71865449	1	189	49.7636	8.084	11762	0
1_Peak_59207_lociStitched	chr15	93208231	93208440	1	210	67.8414	26.1668	11763	0
1_Peak_71939_lociStitched	chr7	70768009	70768202	1	194	45.5094	3.8986	11764	0
1_Peak_61486_lociStitched	chr3	155487942	155488180	1	239	53.9784	12.376	11765	0
1_Peak_37448_lociStitched	chr3	56912372	56912537	1	166	54.45	12.87	11766	0
1_Peak_44550_lociStitched	chr10	72424268	72424503	1	236	66.8105	25.239	11767	0
1_Peak_36867_lociStitched	chr13	110433707	110433870	1	164	47.7753	6.2103	11768	0
1_Peak_53036_lociStitched	chr11	29433087	29433264	1	178	48.8697	7.3101	11769	0
1_Peak_37624_lociStitched	chr12	97442420	97442564	1	145	42.9408	1.4112	11770	0
1_Peak_64016_lociStitched	chr4	5868149	5868358	1	210	63.0971	21.5688	11771	0
1_Peak_92515_lociStitched	chr17	28327840	28328157	1	318	65.1435	23.6165	11772	0
1_Peak_26026_lociStitched	chr15	42897551	42897700	1	150	53.938	12.4117	11773	0
1_Peak_48004_lociStitched	chr11	4111819	4111967	1	149	50.468	8.9688	11774	0
1_Peak_88363_lociStitched	chr12	8895434	8895662	1	229	47.424	5.928	11775	0
1_Peak_24500_lociStitched	chr7	5871233	5871388	1	156	52.7775	11.315	11776	0
1_Peak_48081_lociStitched	chr12	63211491	63211664	1	174	48.4919	7.0411	11777	0
1_Peak_61202_lociStitched	chr2	162969959	162970182	1	224	59.987	18.5536	11778	0
1_Peak_38982_lociStitched	chr2	28867209	28867342	1	134	52.9074	11.4779	11779	0
1_Peak_55927_lociStitched	chr6	167070634	167070812	1	179	45.9952	4.628	11780	0
1_Peak_41217_lociStitched	chr2	8260595	8260801	1	207	68.9894	27.6246	11781	0
1_Peak_36920_lociStitched	chr15	85937629	85937834	1	206	58.8965	17.5685	11782	0
1_Peak_34669_lociStitched	chr10	36461541	36461717	1	177	49.9664	8.6416	11783	0
1_Peak_48288_lociStitched	chr17	39862053	39862231	1	179	58.5264	17.2126	11784	0
1_Peak_54088_lociStitched	chr3	83522492	83522717	1	226	57.7575	16.4475	11785	0
1_Peak_31070_lociStitched	chr1	12074799	12074970	1	172	52.2405	10.944	11786	0
1_Peak_36998_lociStitched	chr19	21312143	21312317	1	175	46.98	5.6898	11787	0
1_Peak_94474_lociStitched	chr7	73846526	73846705	1	180	41.2774	0	11788	0
1_Peak_46281_lociStitched	chr8	65518627	65518800	1	174	46.5716	5.3111	11789	0
1_Peak_37903_lociStitched	chr19	21623022	21623211	1	190	57.6261	16.3674	11790	0
1_Peak_36869_lociStitched	chr13	25172700	25172905	1	206	49.774	8.528	11791	0
1_Peak_96517_lociStitched	chr6	135039930	135040174	1	245	53.7776	12.5416	11792	0
1_Peak_30114_lociStitched	chr17	73372120	73372267	1	148	48.2013	6.9972	11793	0
1_Peak_83178_lociStitched	chr9	131057737	131057952	1	216	58.7165	17.587	11794	0
1_Peak_36763_lociStitched	chr1	59314462	59314643	1	182	53.9742	12.851	11795	0
1_Peak_95264_lociStitched	chr11	12548800	12549074	1	275	55.5398	14.4398	11796	0
1_Peak_23825_lociStitched	chrX	149865217	149865371	1	155	56.9492	15.9236	11797	0
1_Peak_71977_lociStitched	chr8	105448131	105448296	1	166	41.019	0	11798	0
1_Peak_36409_lociStitched	chr1	10728498	10728675	1	178	55.7904	14.7795	11799	0
1_Peak_81114_lociStitched	chr9	133366069	133366276	1	208	51.0462	10.0395	11800	0
1_Peak_53928_lociStitched	chr21	45021027	45021239	1	213	56.816	15.8364	11801	0
1_Peak_39941_lociStitched	chr8	102092234	102092379	1	146	52.6495	11.687	11802	0
1_Peak_31518_lociStitched	chrX	147691340	147691521	1	182	60.5988	19.6385	11803	0
1_Peak_30021_lociStitched	chrX	96656158	96656328	1	171	49.793	8.84	11804	0
1_Peak_36927_lociStitched	chr16	17165039	17165189	1	151	45.09	4.14	11805	0
1_Peak_42694_lociStitched	chr4	96308406	96308567	1	162	50.6667	9.7244	11806	0
1_Peak_58582_lociStitched	chr20	850501	850694	1	194	45.9533	5.018	11807	0
1_Peak_33319_lociStitched	chr4	55650062	55650224	1	163	48.843	7.9542	11808	0
1_Peak_75613_lociStitched	chr9	123156381	123156609	1	229	72.162	31.3272	11809	0
1_Peak_39615_lociStitched	chr2	228633894	228634061	1	168	54.9263	14.0948	11810	0
1_Peak_42926_lociStitched	chr8	38027659	38027885	1	227	57.1328	16.3172	11811	0
1_Peak_60377_lociStitched	chr1	183005552	183005738	1	187	49.6992	8.8908	11812	0
1_Peak_38750_lociStitched	chr1	153777652	153777817	1	166	61.3305	20.526	11813	0
1_Peak_88397_lociStitched	chr13	30826911	30827147	1	237	55.5072	14.7264	11814	0
1_Peak_53934_lociStitched	chr22	17903627	17903807	1	181	52.722	11.988	11815	0
1_Peak_41295_lociStitched	chr5	150957667	150957841	1	175	48.6504	7.9518	11816	0
1_Peak_72445_lociStitched	chr10	21625656	21625901	1	246	63.0385	22.344	11817	0
1_Peak_71016_lociStitched	chr21	18770612	18770835	1	224	54.1667	13.4915	11818	0
1_Peak_107357_lociStitched	chr6	33476990	33477206	1	217	62.964	22.2912	11819	0
1_Peak_69611_lociStitched	chr1	68788373	68788614	1	242	58.804	18.1714	11820	0
1_Peak_34692_lociStitched	chr11	46876510	46876682	1	173	53.7156	13.1064	11821	0
1_Peak_46169_lociStitched	chr7	137933589	137933769	1	181	50.274	9.702	11822	0
1_Peak_37368_lociStitched	chr9	89598259	89598455	1	197	56.5656	15.9936	11823	0
1_Peak_42042_lociStitched	chr12	104227808	104227971	1	164	46.944	6.3733	11824	0
1_Peak_37154_lociStitched	chr3	32557745	32557938	1	194	53.3645	12.8538	11825	0
1_Peak_35579_lociStitched	chr1	158255796	158255967	1	172	44.1693	3.6594	11826	0
1_Peak_89276_lociStitched	chr3	67096597	67096831	1	235	52.0182	11.5128	11827	0
1_Peak_69727_lociStitched	chr10	43759018	43759214	1	197	46.3148	5.8212	11828	0
1_Peak_71990_lociStitched	chr8	11490544	11490783	1	240	60.7299	20.2433	11829	0
1_Peak_95098_lociStitched	chr1	37225857	37226048	1	192	53.48	13.0071	11830	0
1_Peak_75040_lociStitched	chr3	152275558	152275723	1	166	49.83	9.372	11831	0
1_Peak_31225_lociStitched	chr17	58923329	58923481	1	153	42.788	2.3408	11832	0
1_Peak_56087_lociStitched	chr8	132929077	132929268	1	192	45.5153	5.0806	11833	0
1_Peak_36693_lociStitched	chr1	100117960	100118155	1	196	54.4245	14.001	11834	0
1_Peak_70180_lociStitched	chr14	103073890	103074134	1	245	51.5572	11.1508	11835	0
1_Peak_71293_lociStitched	chr4	11906824	11907046	1	223	54.9672	14.5632	11836	0
1_Peak_71257_lociStitched	chr3	85553598	85553830	1	233	51.3648	10.9736	11837	0
1_Peak_36358_lociStitched	chr9	27286555	27286710	1	156	44.392	4.03	11838	0
1_Peak_54698_lociStitched	chr9	31320752	31320942	1	191	47.5	7.163	11839	0
Peak_78689	chr19	910323	910583	1	261	61.906	21.58	11840	0
1_Peak_35011_lociStitched	chr3	64403779	64403939	1	161	40.32	0	11841	0
1_Peak_31212_lociStitched	chr17	28847034	28847215	1	182	57.5218	17.2493	11842	0
1_Peak_53004_lociStitched	chr11	103140646	103140834	1	189	49.0304	8.7608	11843	0
1_Peak_57869_lociStitched	chr12	53456378	53456535	1	158	41.3381	1.099	11844	0
1_Peak_46295_lociStitched	chr9	118435176	118435387	1	212	59.7974	19.5597	11845	0
1_Peak_44013_lociStitched	chr7	36913474	36913630	1	157	40.2168	0	11846	0
1_Peak_47505_lociStitched	chr4	140578783	140578971	1	189	49.9892	9.776	11847	0
1_Peak_60855_lociStitched	chr15	38382437	38382651	1	215	50.932	10.7214	11848	0
1_Peak_40399_lociStitched	chr10	30167234	30167447	1	214	56.3172	16.1241	11849	0
1_Peak_75060_lociStitched	chr3	184434383	184434597	1	215	72.9954	32.8062	11850	0
1_Peak_39891_lociStitched	chr6	45558589	45558765	1	177	67.7072	27.5264	11851	0
1_Peak_35192_lociStitched	chr9	24553172	24553324	1	153	44.0952	3.952	11852	0
1_Peak_43431_lociStitched	chr17	30051402	30051603	1	202	55.4157	15.276	11853	0
1_Peak_49364_lociStitched	chr11	27490833	27491051	1	219	55.699	15.587	11854	0
1_Peak_60445_lociStitched	chr1	45162768	45162945	1	178	44.7633	4.6551	11855	0
1_Peak_53762_lociStitched	chr2	199742223	199742401	1	179	45.5324	5.429	11856	0
1_Peak_78598_lociStitched	chr18	68166695	68166914	1	220	45.3768	5.2779	11857	0
1_Peak_44870_lociStitched	chr19	32045824	32046009	1	186	43.6785	3.589	11858	0
1_Peak_42497_lociStitched	chr20	31417951	31418117	1	167	41.5332	1.4774	11859	0
1_Peak_46334_lociStitched	chrX	136824535	136824706	1	172	45.6741	5.6259	11860	0
1_Peak_45597_lociStitched	chr17	4235957	4236126	1	170	51.3084	11.2892	11861	0
1_Peak_32939_lociStitched	chr11	27240011	27240150	1	140	50.596	10.6196	11862	0
1_Peak_54598_lociStitched	chr8	28845972	28846155	1	184	49.4466	9.516	11863	0
1_Peak_72196_lociStitched	chr9	35085024	35085218	1	195	46.8898	6.9646	11864	0
1_Peak_94402_lociStitched	chr5	38856400	38856606	1	207	45.732	5.8092	11865	0
1_Peak_32614_lociStitched	chr12	110384489	110384641	1	153	50.4032	10.488	11866	0
1_Peak_42866_lociStitched	chr7	121957097	121957255	1	159	41.9174	2.0066	11867	0
1_Peak_61196_lociStitched	chr2	152179962	152180119	1	158	41.1811	1.2717	11868	0
1_Peak_35143_lociStitched	chr7	8029809	8029960	1	152	43.8051	3.926	11869	0
1_Peak_52899_lociStitched	chr1	85332888	85333069	1	182	47.9469	8.0907	11870	0
1_Peak_45554_lociStitched	chr16	49994601	49994818	1	218	58.0041	18.1629	11871	0
1_Peak_42202_lociStitched	chr15	63740741	63740951	1	211	50.988	11.151	11872	0
1_Peak_95710_lociStitched	chr17	21298029	21298343	1	315	60.3822	20.5984	11873	0
1_Peak_90914_lociStitched	chr15	30781451	30781638	1	188	48.7509	8.976	11874	0
1_Peak_31260_lociStitched	chr19	32460525	32460686	1	162	48.1068	8.372	11875	0
1_Peak_35024_lociStitched	chr4	144749836	144749999	1	164	44.0589	4.3521	11876	0
1_Peak_58575_lociStitched	chr2	235863380	235863548	1	169	43.5792	3.9312	11877	0
1_Peak_49531_lociStitched	chr17	63694382	63694597	1	216	58.093	18.447	11878	0
1_Peak_95428_lociStitched	chr13	24373525	24373711	1	187	49.4574	9.8394	11879	0
1_Peak_88639_lociStitched	chr16	82229306	82229497	1	192	49.5454	9.932	11880	0
1_Peak_57543_lociStitched	chr6	46741007	46741214	1	208	52.2675	12.6684	11881	0
1_Peak_62018_lociStitched	chr9	101669016	101669199	1	184	54.0582	14.4936	11882	0
1_Peak_45362_lociStitched	chr12	117939301	117939497	1	197	49.8036	10.2508	11883	0
1_Peak_44390_lociStitched	chr10	24434415	24434580	1	166	47.0745	7.524	11884	0
1_Peak_37443_lociStitched	chr22	25530582	25530780	1	199	57.1428	17.6022	11885	0
1_Peak_23002_lociStitched	chr20	46653969	46654121	1	153	50.4032	10.868	11886	0
1_Peak_47479_lociStitched	chr18	6294689	6294840	1	152	39.7734	0.2416	11887	0
1_Peak_46422_lociStitched	chr16	75060544	75060752	1	209	55.1824	15.6832	11888	0
1_Peak_41367_lociStitched	chr8	666804	666967	1	164	47.3026	7.8077	11889	0
1_Peak_56986_lociStitched	chr1	67410511	67410699	1	189	49.8012	10.3212	11890	0
1_Peak_71151_lociStitched	chr3	143721823	143722033	1	211	44.94	5.46	11891	0
1_Peak_47827_lociStitched	chr1	168290521	168290687	1	167	48.6214	9.1632	11892	0
1_Peak_46112_lociStitched	chr6	160241180	160241364	1	185	43.8656	4.416	11893	0
1_Peak_35230_lociStitched	chrX	44931804	44931981	1	178	48.6396	9.204	11894	0
1_Peak_77267_lociStitched	chr22	27635071	27635268	1	198	53.5446	14.1446	11895	0
1_Peak_44311_lociStitched	chr16	79652624	79652793	1	170	54.1983	14.8044	11896	0
1_Peak_37542_lociStitched	chr15	50348020	50348170	1	151	49.23	9.855	11897	0
1_Peak_39743_lociStitched	chr3	169951536	169951681	1	146	51.7215	12.354	11898	0
1_Peak_55881_lociStitched	chr19	2982820	2983028	1	209	57.4912	18.1376	11899	0
1_Peak_47391_lociStitched	chr8	19204476	19204711	1	236	71.6985	32.3595	11900	0
1_Peak_94069_lociStitched	chr1	26974729	26974989	1	261	66.274	26.936	11901	0
1_Peak_77421_lociStitched	chr16	23403797	23403999	1	203	49.8334	10.504	11902	0
1_Peak_106495_lociStitched	chr5	2135328	2135519	1	192	49.4117	10.0848	11903	0
1_Peak_60071_lociStitched	chr7	149192391	149192538	1	148	48.0396	8.7171	11904	0
1_Peak_28724_lociStitched	chr5	118774982	118775149	1	168	65.0632	25.7848	11905	0
1_Peak_31360_lociStitched	chr3	25810580	25810757	1	178	55.5957	16.3371	11906	0
1_Peak_61868_lociStitched	chr7	17072995	17073183	1	189	52.0196	12.7652	11907	0
1_Peak_96051_lociStitched	chr20	20561001	20561266	1	266	56.074	16.854	11908	0
1_Peak_73910_lociStitched	chr10	133252104	133252316	1	213	55.2896	16.112	11909	0
1_Peak_89553_lociStitched	chr5	62530615	62530858	1	244	48.2598	9.0882	11910	0
1_Peak_48513_lociStitched	chr2	46300668	46300840	1	173	46.4744	7.31	11911	0
1_Peak_91336_lociStitched	chr2	161980929	161981113	1	185	43.6816	4.5264	11912	0
1_Peak_37442_lociStitched	chr21	46953250	46953413	1	164	44.6131	5.4605	11913	0
1_Peak_88854_lociStitched	chr2	138998390	138998597	1	208	53.0955	13.9518	11914	0
1_Peak_82532_lociStitched	chr16	25189775	25189958	1	184	48.4584	9.333	11915	0
1_Peak_70662_lociStitched	chr19	41338117	41338324	1	208	39.1023	0	11916	0
1_Peak_71854_lociStitched	chr7	140640532	140640727	1	196	47.619	8.5605	11917	0
1_Peak_79433_lociStitched	chr5	37616389	37616567	1	179	44.9272	5.874	11918	0
1_Peak_72633_lociStitched	chr1	245597806	245598017	1	212	48.2346	9.1996	11919	0
